Speaker,Dialogue
edward,"I didn't put any stock into such speculation or superstition. All I knew was I'd been trying to catch that fish since I was a boy no bigger than you.  And on the day you were born, that was the day I finally caught him."
edward,"Now, I'd tried everything on it: worms, lures, peanut butter, peanut butter-and-cheese. But on that day I had a revelation: if that fish was the ghost of a thief, the usual bait wasn't going to work. I would have to use something he truly desired."
little brave, Your finger?
edward,Gold.
edward,"I tied my ring to the strongest line they made -- strong enough to hold up a bridge, they said, if just for a few minutes -- and I cast upriver."
edward,"You can see my predicament. My wedding ring, the symbol of fidelity to my wife, soon to be the mother of my child, was now lost in the gut of an uncatchable fish."
will, Make him stop.
will's date,What did you do?
edward,"I followed that fish up-river and down-river for three days and three nights, until I finally had him boxed in."
edward,"With these two hands, I reached in and snatched that fish out of the river. I looked him straight in the eye. And I made a remarkable discovery."
edward,"This fish, the Beast. The whole time we were calling it a him, when in fact it was a her. It was fat with eggs, and was going to lay them any day."
edward,"Now, I was in a situation. I could gut that fish and get my ring back, but doing so I would be killing the smartest catfish in the Ashton River, soon to be mother of a hundred others."
edward,"Did I want to deprive my soon-to-be- born son the chance to catch a fish like this of his own? This lady fish and I, well, we had the same destiny."
sandra,"Honey, it's still your night."
edward,"Now, you may well ask, since this lady fish wasn't the ghost of a thief, why did it strike so quick on gold when nothing else would attract it?  That was the lesson I learned that day, the day my son was born."
edward,"Sometimes, the only way to catch an uncatchable woman is to offer her a wedding ring."
edward,"What, a father's not allowed to talk about his son?"
will, I am a footnote in that story. I am the context for your great adventure. Which never happened! Incidentally! You were selling novelty products in Wichita the day I was born.
edward, Jesus Christ.
will,Friend of yours? Did you help him out of a bind?
edward,"Come on, Will. Everyone likes that story."
will,"No Dad, they don't. I do not like the story. Not anymore, not after a thousand times. I know all the punchlines, Dad. I can tell them as well as you can.  For one night, one night in your entire life, the universe does not revolve around Edward Bloom. It revolves around me and my wife. How can you not understand that?"
edward, Sorry to embarrass you.
will,"You're embarrassing yourself, Dad. You just don't see it."
will,"True to form, we never talked about our not talking."
josephine,Allo oui?
josephine," Yes, he's here."
josephine,It's your mother.
will, Hi. Uh-huh. Uh-huh.
josephine,It's bad.
will,It's more than they thought. They're going to stop chemo.
josephine,You need to go.
will,Probably tonight.
josephine,I'm going with you.
will,You don't have to.
josephine, I'm going with you.
will,The one about the witch.
edward,Your mom says I can't tell you that one anymore. You get nightmares.
will,I'm not scared.
edward,Neither was I. At first.
edward,"This all happened in the swamp outside of Ashton. Kids weren't supposed to go out in the swamp, on account of the snakes and spiders and quicksand that would swallow you up before you could even scream. But there were five of us out there that night: Me, Ruthie, Wilbur Freely, and the Price Brothers, Don and Zacky."
edward,Not a one of us knew what was in store.
edward,"Zacky, turn your flashlight on!"
zacky,I don't got any batteries!
don price,Then why'd you bring it?
zacky,I don't want to be in the swamp with a witch and no flashlight.
edward,Is it true she got a glass eye?
wilbur freely,I heard she got it from Gypsies.
edward,What's a Gypsy?
zacky,Your momma's a Gypsy.
don price,Your momma's a bitch.
ruthie,You shouldn't swear. There's ladies present.
don price,Shit.
zacky,Damn.
wilbur freely,Screw.
edward, Turn off your flashlights! She'll see 'em.
wilbur freely,"I hear if you look right at it, you can see how you're gonna die."
edward,"That's bull-s-h-i-t, that is. She's not even a real witch."
don price,"You're so sure, why don't you go in and get that eye? I heard she keeps it in a box on her nighttable."
don price,Or are you too scared?
edward,I'll go in right now and get that eye.
don price,Then do it.
edward,"Fine, I will."
don price,"Fine, you do it."
edward,"Fine, I'm doing it."
ruthie,"Edward, don't!"
wilbur freely,"She'll make soap out of you!  That's what she does, she makes soap out of people."
edward," Ma'am, my name is Edward Bloom, and there's some folks'd like to see your eye."
don price,You get the eye?
edward,I brought it.
don price, Let's see it.
zacky,"I saw how I was gonna die. I was old, and I fell."
don price,I wasn't old at all.
edward,I was thinking about death and all. About seeing how you're gonna die.
edward,"I mean, on one hand, if dying was all you thought about, it could kind of screw you up. But it could kind of help you, couldn't it? Because you'd know that everything else you can survive."
edward,"I guess I'm saying, I'd like to know."
edward,Huh. That's how I go?
sandra,How did you get here?
will,"We swam. The Atlantic, it's not that big really."
sandra,Ruth McHibbon offered to pick you up at the airport.
will,We rented a car.
sandra, You didn't need to do that. You just didn't.
will,"Hi, Mom."
sandra,I'm so glad you're here.
sandra,You shouldn't have flown. But...
josephine,It's good to see you. You look beautiful.
sandra,Thank you. I'll bet you need to --
josephine,Yes.
sandra,Down the hall on the right. The door sticks. You have to really pull it.
will,Is that Dr. Bennett's car?
sandra,He's up with your father.
will,How is he?
